Rainfall,Humidity3pm,Pressure9am,RainToday,RainTomorrow
10.4,86,1013.5,Yes,Yes
5.8,56,1017.7,Yes,Yes
10,65,1008.9,Yes,Yes
12.8,64,1010.4,Yes,No
0,66,1011.8,No,No
0.4,48,1023.9,No,No
0,46,1028.8,No,No
0,34,1024.8,No,No
0,39,1022.3,No,No
0,40,1026.5,No,No
0.4,57,1030.4,No,No
0.2,52,1034.2,No,No
0,48,1033.5,No,No
0,39,1030.7,No,No
0,42,1025.5,No,No
0,34,1016,No,Yes
1.2,42,1013.1,Yes,No
0,54,1017,No,No
0.2,63,1025.6,No,No
0,50,1030.5,No,No
0,44,1033.4,No,No
0,49,1031.9,No,No
0,37,1028.1,No,No
0,32,1022.8,No,No
0,33,1018.6,No,No
0,37,1019.3,No,No
0,30,1015.3,No,No
0,47,1023.9,No,No
0,27,1025.3,No,No
0,29,1018.2,No,Yes
3.8,41,1025.2,Yes,No
0,48,1031.3,No,No
0,42,1032.4,No,No
0,45,1030.4,No,No
0,26,1026.5,No,No
0.2,51,1018.7,No,No
0,36,1019,No,No
0.4,40,1015,No,Yes
6,82,1008.2,Yes,Yes
3.2,35,1020.7,Yes,No
0,52,1025.8,No,No
0,33,1022.1,No,No
0,18,1014.5,No,No
0.2,21,1004,No,Yes
1.8,28,1005.5,Yes,No
0.6,39,1015.9,No,No
0,42,1022.7,No,No
0,40,1024.6,No,No
0,23,1025,No,No
0,18,1020.6,No,No
0,33,1010.9,No,No
0,32,1019.1,No,No
0,39,1025.8,No,No
0,41,1027.9,No,No
0,20,1024.5,No,No
0,12,1022.5,No,No
0,7,1018.9,No,No
0,13,1002.8,No,No
0,23,1010.2,No,No
0.8,39,1013.6,No,No
0,42,1024.5,No,No
0,29,1029.2,No,No
0,15,1025.3,No,No
0,14,1024.1,No,No
0,6,1017.5,No,No
0.8,30,1020.2,No,No
0,37,1024.5,No,No
0,35,1026.7,No,No
0,30,1022,No,No
0,38,1020.4,No,Yes
11.2,41,1016.6,Yes,No
0,33,1017,No,No
0,12,1010.3,No,No
0,24,1019.3,No,No
0,17,1018.8,No,No
0,18,1013.7,No,No
0,26,1021.3,No,No
0,19,1023.1,No,No
0,11,1016.2,No,No
0,7,1008.7,No,No
0,28,1003.7,No,No
0.4,19,1016,No,No
0,27,1026,No,No
0,24,1033,No,No
0,26,1034,No,No
0,10,1026.7,No,No
0,2,1017.9,No,No
0,26,1019.3,No,Yes
2.4,60,1014.9,Yes,No
0,28,1023.6,No,No
0,23,1017.9,No,No
0,20,1015.6,No,No
0,27,1015.8,No,No
1,78,1013.2,No,Yes
2.6,34,1023.6,Yes,No
0,34,1026.4,No,No
0,17,1025.4,No,No
0,4,1020.5,No,No
0,31,1015.7,No,No
0,23,1023.5,No,No
0,15,1018.7,No,No
0,10,1011.8,No,No
0,14,1016.8,No,No
0,16,1020.3,No,No
0,16,1023.9,No,No
0,4,1023,No,No
0,6,1017.1,No,No
0,36,1014,No,No
0,24,1018.4,No,No
0,24,1023.2,No,No
0,15,1024.8,No,No
0,8,1019.3,No,No
0,6,1014.8,No,No
0,3,1012.9,No,No
0.4,25,1015.1,No,No
0,22,1021.3,No,No
0,19,1017.1,No,No
0,9,1014,No,No
0,22,1009.7,No,No
0.6,24,1010.2,No,Yes
1.6,32,1011.8,Yes,No
0,23,1015.1,No,No
0,19,1023.1,No,No
0,9,1026.7,No,No
0,5,1023.2,No,No
0,20,1017.6,No,No
0,10,1024.6,No,No
0,10,1019.5,No,No
0,11,1014.1,No,No
0.2,17,1015.5,No,No
0.2,20,1017.9,No,No
0,19,1017.5,No,No
0,6,1019.5,No,No
0,7,1017.8,No,No
0,22,1015.6,No,No
0,11,1020.2,No,No
0,19,1017.9,No,No
0,11,1013.5,No,No
0,19,1014.6,No,No
0,21,1014.7,No,No
0.2,22,1008.8,No,No
0,25,1010.2,No,No
0,8,1006.3,No,No
0.4,48,1010,No,No
0,6,1014.9,No,No
0,17,1016.9,No,No
0,10,1015,No,No
0,7,1007.3,No,No
0,10,1009.7,No,No
0,11,1018.3,No,No
0,12,1016.3,No,No
0,10,1006.6,No,No
0,18,1009.3,No,No
0,15,1009.4,No,No
0,3,1005,No,No
0,24,1012.5,No,No
0,54,1012.7,No,Yes
1.2,22,1019.6,Yes,No
0,9,1015.7,No,No
0,8,1013.5,No,No
0,9,1007,No,No
0,25,1004,No,No
0,18,1015.2,No,No
0,15,1015.2,No,No
0,9,1011.1,No,No
0,11,1012.7,No,No
0,26,1016.3,No,No
0,11,1012.9,No,No
0,28,1009.5,No,No
0,12,1015.2,No,No
0,20,1013.9,No,No
0,20,1011.4,No,No
0,15,1014.2,No,No
0,20,1017.2,No,No
0,22,1012.9,No,No
0,31,1018.6,No,No
0,21,1020.5,No,No
0,34,1019.1,No,No
0,31,1016.7,No,No
0,24,1015.8,No,No
0,30,1015,No,No
0,23,1015.5,No,No
0,19,1016.9,No,No
0,20,1015.5,No,No
0,19,1016.4,No,No
0,16,1016,No,No
0,16,1014.4,No,No
0,29,1012,No,No
0,27,1017,No,No
0,26,1018.3,No,No
0,34,1017.5,No,No
0,19,1025.2,No,No
0,25,1024,No,No
0,17,1022.1,No,No
0,7,1017.9,No,No
0,35,1006.2,No,No
0,36,1016.2,No,No
0,30,1019.4,No,No
0,26,1016.7,No,No
0,34,1019.8,No,No
0,19,1015.9,No,No
0,23,1008.9,No,Yes
10.4,40,1019.5,Yes,No
0,38,NA,No,No
0,41,1018.4,No,No
0.4,41,1016.9,No,No
0,41,1021.3,No,No
0,44,1021.4,No,No
0,27,1024.9,No,No
0,29,1027.3,No,No
0,22,1025.5,No,No
0,21,1022.9,No,No
0,21,1021.7,No,No
0,22,1023.5,No,No
0,21,1024.1,No,No
0,14,1022.5,No,No
0,14,1022.4,No,No
0,13,1022.4,No,No
0,13,1016.3,No,No
0,27,1011.2,No,No
0,33,1014.4,No,No
0,26,1019.2,No,No
0,27,1018.6,No,No
0,33,1021.1,No,No
0,20,1025.9,No,No
0,22,1022.5,No,No
0,83,1012.4,No,Yes
2.8,47,1011.9,Yes,No
0,39,1018.5,No,No
0,35,1022.8,No,No
0,35,1025,No,No
0,37,1026.5,No,No
0,12,1021,No,No
0,35,1017.3,No,Yes
1.4,82,1024.3,Yes,Yes
2,56,1026,Yes,No
0,33,1024,No,No
0,23,1028.6,No,No
0,9,1022.9,No,No
0,19,1024.7,No,No
0,34,1026.9,No,No
0,25,1024.4,No,No
0,15,1023.8,No,No
0,24,1026,No,No
0,23,1027.9,No,No
0,25,1028.3,No,No
0,18,1025.7,No,No
0,89,1019.6,No,Yes
4.4,50,1018,Yes,No
0,67,1016.1,No,No
0.8,61,1014.1,No,Yes
2,69,1015,Yes,No
0,47,1020.4,No,No
0,35,1020.9,No,No
0,31,1021.6,No,No
0,25,1018.9,No,No
0,27,1017.2,No,Yes
9.2,95,1009.5,Yes,Yes
5.8,37,1019.2,Yes,No
0,41,1026.7,No,No
0,55,1029.6,No,No
0,46,1031.6,No,No
0,46,1031.1,No,No
0,47,1028.8,No,No
0,36,1025.7,No,Yes
2,89,1022.9,Yes,Yes
5,73,1022,Yes,Yes
16.8,97,1014.7,Yes,Yes
4.4,53,1021.1,Yes,No
0,65,1027.9,No,No
0.2,67,1028.5,No,No
0,65,1023,No,No
0,58,1019.1,No,No
0,42,1023.6,No,No
0,42,1031.8,No,No
0,40,1026.3,No,No
0,44,1020.3,No,No
0,86,1016.9,No,Yes
6.2,92,1008.6,Yes,Yes
4.2,83,1010,Yes,Yes
1.2,64,1016.1,Yes,No
0,43,1022,No,No
0,49,1022.3,No,No
0,45,1018.1,No,No
0.2,53,1019.4,No,No
0,44,1026.2,No,No
0,47,1024.6,No,No
0,40,1019.5,No,Yes
1.4,56,1020.7,Yes,No
0.2,38,1026.2,No,No
1,36,1027.3,No,No
0,47,1025.6,No,No
0,44,1023.7,No,No
0,42,1021.9,No,No
0,59,1024.4,No,No
0,NA,1028.5,No,No
0,58,1030.9,No,No
0,68,1028.4,No,No
0,46,1028,No,No
0,24,1024.5,No,No
0,30,1013.2,No,No
0,41,1016.2,No,No
0,46,1022.3,No,No
1,45,1027.4,No,No
0,51,1034.4,No,No
0,51,1035.9,No,No
0,36,1031.3,No,No
0,50,1031.1,No,No
0,52,1027.5,No,Yes
2.6,59,1022.6,Yes,Yes
6,60,1017.2,Yes,No
0,66,1021.3,No,No
0,54,1023.4,No,No
0,55,1018.8,No,No
0,50,1009.2,No,Yes
2,54,1009.2,Yes,No
0.2,45,1009.1,No,No
0,48,1015.7,No,No
0,82,1017,No,Yes
2.6,48,1028.8,Yes,No
0,50,1033.7,No,No
0,55,1030.5,No,No
0,40,1027.7,No,No
0,26,1025.5,No,No
0,26,1017.7,No,No
0.4,48,1019.9,No,No
0,36,1024.1,No,No
0,39,1026.3,No,No
0,33,1023,No,No
0,47,1016.4,No,No
0,43,1019.3,No,Yes
1.6,44,1019.4,Yes,No
0,36,1017.9,No,No
0,88,1012.6,No,No
0.8,37,1013,No,No
0.4,38,1021.1,No,No
0.2,37,1015.5,No,No
0.2,42,1019.7,No,No
0,40,1016.4,No,Yes
2.4,27,1010.9,Yes,No
0,36,1016.3,No,No
0,82,1010.5,No,Yes
NA,17,1013.5,NA,No
0.4,28,1012.5,No,No
0,26,1013,No,No
1,51,1017.8,No,No
0.8,47,1022.5,No,No
0.2,35,1020.4,No,No
0.2,41,1015.6,No,No
0,55,1017.6,No,No
0.2,57,1025.9,No,No
0,38,1026.6,No,No
0,36,1025.3,No,No
0,16,1019.4,No,No
0,24,1016.2,No,No
0,13,1006.7,No,No
0,23,1016.1,No,No
0,22,1019.3,No,No
0,18,1023.7,No,No
0,20,1029,No,No
0,18,1029.3,No,No
0,12,1024.6,No,No
0,24,1025,No,No
0,26,1027.7,No,No
0,33,1026.7,No,No
0,26,1026.1,No,No
0,9,1012.7,No,No
0,32,1013,No,No
0,31,1016.1,No,No
0,32,1017.8,No,Yes
11.4,62,1015.7,Yes,Yes
4,38,1015.3,Yes,No
0,31,1015,No,No
0.8,29,1004.4,No,Yes
1.4,55,1006.7,Yes,No
0,30,1004.3,No,No
0,23,1012.1,No,Yes
1.2,29,1015.2,Yes,No
0,26,1016.9,No,No
0,19,1011.8,No,No
0,6,1004.3,No,No
0,17,1006.7,No,No
0,21,1009.3,No,No
0,21,1015.7,No,No
0,9,1017.5,No,No
0,31,1017.2,No,No
0,14,1016.9,No,No
0,7,1007.5,No,Yes
6.8,26,1010.4,Yes,No
0,29,1012.4,No,Yes
4.4,29,1023.9,Yes,No
0,19,1023.9,No,No
0,8,1014.8,No,No
0,37,1012.1,No,No
0,27,1016,No,No
0,29,1020.5,No,No
0,4,1015.1,No,No
0,22,1005,No,No
0.6,26,1020.3,No,No
0,10,1014.2,No,No
0,26,1007.7,No,No
0,29,1024.4,No,No
0,19,1026,No,No
0,3,1013.5,No,No
0.2,13,1013.7,No,No
0,8,1026,No,No
0,2,1022.6,No,No
0,4,1014.3,No,No
0,22,1010.4,No,No
0,46,1007.7,No,Yes
2,29,1015.5,Yes,No
0,23,1024.4,No,No
0,NA,1028.7,No,No
0,NA,1027.4,No,No
0,NA,1023.5,No,No
0.4,28,1010.8,No,No
0,47,1020,No,No
0,24,1023.6,No,No
0,24,1025.1,No,No
0,10,1022.1,No,No
0,7,1017.5,No,No
0,18,1022.2,No,No
0,15,1029.7,No,No
0,11,1025.6,No,No
0,8,1017,No,No
0,5,1009.8,No,No
0,65,1008.3,No,Yes
1.2,32,1018.9,Yes,No
0,66,1022.7,No,No
0,52,1020.6,No,No
0,31,1018,No,No
0,30,1019.3,No,No
0,23,1020.2,No,No
0,22,1019.9,No,No
0,55,1017.8,No,No
0,21,1016.7,No,No
0,13,1015.2,No,No
0,8,1009.9,No,No
0,35,1006.8,No,No
0.4,25,1012.4,No,No
0,21,1012.5,No,No
0,28,1011.6,No,No
0,28,1013.9,No,No
0,24,1012.8,No,No
0,8,1012.7,No,No
0,9,1012.8,No,No
0,38,1007.2,No,No
0.8,26,1015.4,No,No
0,19,1020.2,No,No
0,6,1017.6,No,No
0,11,1014.8,No,No
0,12,1011.8,No,Yes
25.8,64,1004.6,Yes,Yes
14.4,17,1009.5,Yes,No
0,34,1020.6,No,No
0,26,1020.6,No,No
0,9,1013.1,No,No
0,52,1006.9,No,No
0.2,33,1013,No,No
0,29,1013.9,No,No
0,24,1015.8,No,No
0,25,1016.4,No,No
0,20,1020.3,No,No
0,12,1020.8,No,No
0,14,1019.3,No,No
0,14,1019,No,No
0,10,1017.7,No,No
0,8,1014.2,No,No
0,6,1012.3,No,No
0,18,1009.8,No,No
0,53,1008.5,No,Yes
17.4,41,1014.1,Yes,No
0,32,1020.4,No,No
0,19,1014.8,No,No
0,19,1011.2,No,No
0,13,1013.5,No,No
0,8,1005.6,No,No
0,37,1017.7,No,No
0,12,1015.9,No,No
0,13,1015.1,No,No
0,6,1007.2,No,No
0,46,1008.8,No,No
0.2,34,1005.2,No,No
0,30,1012.4,No,No
0,22,1011,No,No
0,20,1019.7,No,No
0,25,1024.1,No,No
0,25,1018.9,No,No
0,21,1013.6,No,No
0,29,1017.1,No,No
0,19,1016.7,No,No
0,20,1019.2,No,No
0,11,1014.3,No,No
0,9,1012.3,No,No
0,10,1014.3,No,No
0,10,1014.6,No,No
0,8,1009.8,No,No
0,21,1010.4,No,No
0,13,1011.9,No,No
0,15,1011,No,No
0,18,1012.7,No,No
0,25,1018.7,No,No
0,23,1015.8,No,No
0.4,51,1011.5,No,No
0,14,1019.3,No,No
0,17,1020.4,No,No
0,7,1016,No,No
0,9,1013.1,No,No
0,19,1014.1,No,No
0,13,1012.8,No,No
0,10,1010.8,No,No
0,10,1009,No,No
0,9,1008.5,No,No
0,16,1007,No,No
0,12,1017.5,No,No
0,24,1014.8,No,No
0,13,1011.3,No,No
0,12,1011.3,No,No
0,8,1010.7,No,No
0,21,1010.4,No,No
0,9,1018.5,No,No
0,7,1014.1,No,No
0,7,1012.5,No,No
0,28,1009,No,Yes
16,96,1006.7,Yes,Yes
49,82,995.2,Yes,No
0,35,1009.1,No,No
0,30,1013.3,No,No
0,32,1009.8,No,No
0,30,1004.7,No,Yes
2.2,26,1015,Yes,No
0,26,1023.4,No,No
0,30,1024.2,No,No
0,26,1020.7,No,No
0,21,1016.7,No,No
0,21,1011.4,No,No
0,33,1013.1,No,No
0,27,1020.9,No,No
0,24,1020.9,No,No
0,40,1019.1,No,No
0,36,1020,No,No
0,30,1021.7,No,No
0,31,1019.7,No,No
0,33,1016.1,No,No
0,29,1019.1,No,No
0,26,1022.2,No,No
0,23,1020.3,No,No
0,19,1017.5,No,No
0,14,1018.2,No,No
0,18,1018.5,No,Yes
2.2,38,1021.4,Yes,No
0,28,1020,No,No
0,19,1015.4,No,No
1,26,1008.9,No,Yes
2,32,1010.7,Yes,No
0,34,1016.3,No,No
0,38,1021.4,No,No
0,33,1026.6,No,No
0,14,1023.1,No,No
0,32,1016,No,No
0,25,1022.1,No,No
0,35,1019.1,No,No
0,40,1021.3,No,No
0,59,1020.7,No,No
0.2,37,1019.9,No,Yes
23.6,50,1017.4,Yes,No
0.2,34,1016.3,No,No
0,27,1017.1,No,No
0,29,1018,No,No
0,20,1018.5,No,No
0,19,1015.8,No,No
0,35,1012.9,No,Yes
3.8,48,1020.3,Yes,No
0,41,1019.9,No,No
0,32,1021.8,No,No
0,26,1023.5,No,No
0,34,1020.3,No,No
0,41,1017.5,No,Yes
3.2,95,1016.8,Yes,Yes
20.6,96,1011.1,Yes,Yes
15.4,65,1013.9,Yes,No
0,55,1018.4,No,No
0,51,1019.3,No,No
0,41,1021.6,No,No
0,39,1022.8,No,No
0,32,1021.3,No,No
0,36,1021.8,No,No
0,49,1019.3,No,No
0,36,1022.8,No,No
0,35,1020,No,No
0,29,1019.1,No,No
0,47,1015.2,No,No
0,30,1018,No,No
0,52,1017.9,No,No
0,35,1019.8,No,No
0.2,36,1013.8,No,No
0.2,35,1024.7,No,No
0,31,1019.9,No,No
0,94,1012.6,No,Yes
14.2,49,1020.1,Yes,No
0,52,1019.6,No,No
0.8,85,1006.7,No,Yes
12.4,65,1005.7,Yes,No
1,40,1016,No,No
0,47,1022.2,No,No
0,54,1025.7,No,No
0,54,1027.7,No,No
0,35,1025.1,No,No
0,43,1019,No,Yes
1.2,61,1019.9,Yes,No
0,63,1026.3,No,No
0,52,1030.5,No,No
0,39,1027.6,No,No
0,40,1024.8,No,No
0,22,1023.5,No,No
0,20,1026.3,No,No
0,30,1025.7,No,No
0,45,1024.3,No,No
0,33,1022.4,No,No
0.4,46,1022.9,No,No
0,33,1023.5,No,No
0,30,1020.5,No,No
0,52,1016.5,No,No
0,51,1017.2,No,No
0,40,1017.8,No,No
0,34,1017.7,No,Yes
2.8,57,1008.4,Yes,Yes
4.2,62,1015.9,Yes,No
0,40,1024.1,No,No
0,34,1024.8,No,No
0,94,1020.4,No,Yes
2.4,56,1017.7,Yes,No
0,61,1020,No,No
0,69,1021.7,No,No
0,46,1026.8,No,No
0,49,1029.6,No,No
0,44,1032.5,No,No
0,61,1033.2,No,No
0,40,1033.1,No,No
0,39,1033.1,No,No
0,36,1030.2,No,No
0,48,1023.4,No,No
0,43,1015.2,No,No
0,37,1012.2,No,No
0.6,68,1016.2,No,No
0,51,1023.2,No,No
0,60,1025.5,No,Yes
1.2,58,1031.2,Yes,No
0,50,1032.8,No,No
0,53,1024.4,No,No
0,42,1016.5,No,No
0.2,62,1019.9,No,No
0,45,1022.8,No,No
0,72,1007.6,No,No
0.2,77,1010.8,No,No
0.2,57,1020.4,No,No
0,50,1023.2,No,No
0,26,1013.6,No,No
0.4,53,1002.2,No,Yes
1.2,51,1011.8,Yes,No
0,48,1024.1,No,No
0,49,1030.9,No,No
0,48,1032.1,No,No
0,36,1026.7,No,No
0,34,1018.7,No,No
0.8,55,1021.2,No,No
0,67,1019.4,No,No
0,38,1018.4,No,No
0,21,1010.7,No,No
0.4,70,1000.2,No,Yes
3.2,81,1014.4,Yes,No
0,48,1021.3,No,No
0.4,35,1025,No,No
0,38,1033.1,No,No
0,57,1031.2,No,No
0.4,75,1017.6,No,Yes
1.6,48,1015.2,Yes,No
0,46,1016.9,No,Yes
2,41,1027.1,Yes,No
0,47,1031.5,No,No
0,53,1029,No,No
0,33,1025.5,No,No
0,29,1026.6,No,No
0,43,1022.1,No,Yes
3.4,50,1011.4,Yes,No
0.8,45,1018.9,No,No
0,54,1026.8,No,No
0,28,1027.4,No,No
0,33,1020,No,No
0,38,1017.8,No,No
0,42,1019.9,No,No
0,14,1009.2,No,No
0.8,71,1014.1,No,Yes
1.2,30,1032,Yes,No
0,29,1034.5,No,No
0,25,1034.6,No,No
0,29,1036.2,No,No
0,27,1035,No,No
0,37,1033.7,No,No
0,24,1032.3,No,No
0,17,1028.9,No,No
0,32,1028.5,No,No
0,30,1032.6,No,No
0,26,1033.6,No,No
0,33,1035.2,No,No
0,26,1034.6,No,No
0,26,1027.5,No,Yes
9,90,1018.6,Yes,Yes
7.2,39,1016.8,Yes,No
0,35,1021.5,No,No
0,52,1023.8,No,No
0,42,1026.9,No,No
0,30,1028.6,No,No
0,26,1029,No,No
0,21,1026.5,No,No
0,32,1030.4,No,No
0,36,1031.1,No,No
0,35,1027.6,No,No
0,30,1027.8,No,No
0,24,1029.4,No,No
0,22,1029.1,No,No
0,18,1024.7,No,No
0,12,1019,No,No
0,87,1012.5,No,Yes
6.4,38,1022.2,Yes,No
0,40,1025.1,No,No
0,45,1019.8,No,No
0,25,1024.7,No,No
0,18,1028.7,No,No
0,20,1026.3,No,No
0,33,1020.6,No,No
0,36,1006.9,No,No
0,34,1017.1,No,No
0,31,1020.9,No,No
0,26,1028.4,No,No
0,20,1026.6,No,No
0,18,1020.5,No,No
0,39,1011.4,No,No
0,30,1016,No,No
0,26,1020.2,No,No
0,29,1026.6,No,No
0,24,1026.6,No,No
0,24,1027.9,No,No
0,20,1031.1,No,No
0,12,1028.1,No,No
0,23,1024.8,No,No
1,70,1015.3,No,Yes
11.2,57,1020.5,Yes,No
0,43,1022.9,No,No
0,21,1021.5,No,No
0,8,1014.6,No,No
0,28,1017.1,No,No
0,17,1014.3,No,No
0,25,1027.2,No,No
0,25,1027.6,No,No
0,26,1022.3,No,No
0,10,1017.1,No,No
0,22,1016.6,No,No
0,20,1007.6,No,No
0.6,32,1016.8,No,No
0,31,1023.9,No,No
0,14,1023,No,No
0,7,1014.7,No,No
0,19,1015.5,No,No
0,12,1010.8,No,No
0,14,1016.4,No,No
0,20,1023.6,No,No
0,20,1024.6,No,No
0,31,1023.9,No,No
0,23,1026.5,No,No
0,8,1025.1,No,No
0,5,1022.3,No,No
0,22,1025.3,No,No
0,9,1023,No,No
0,9,1016.8,No,No
0,24,1015.8,No,No
0,19,1014.2,No,No
0,17,1013.4,No,No
0,51,1014,No,No
0,26,1012.4,No,No
0,33,1019.1,No,No
0,29,1021.2,No,No
0,21,1015.9,No,No
0,8,1008.7,No,Yes
2.4,25,1010.2,Yes,No
0,24,1025.3,No,No
0,15,1024.2,No,No
0,6,1016.7,No,No
0,23,1020.8,No,No
0,13,1018.6,No,No
0,9,1017.1,No,No
0,7,1014.8,No,No
0,19,1022.7,No,No
0,19,1024.2,No,No
0,11,1022.3,No,No
0,8,1017.2,No,No
0,6,1012.8,No,No
0,19,1007.7,No,No
0,40,1011.6,No,Yes
5.4,37,1014.4,Yes,No
0,30,1019.2,No,No
0,21,1022.4,No,No
0,12,1018.6,No,No
0,42,1008.4,No,No
0,27,1013.3,No,No
0,23,1009.8,No,Yes
1.4,21,1011.7,Yes,No
0.2,57,1009.3,No,Yes
4,24,1022,Yes,No
0,23,1022.1,No,No
0,25,1023.5,No,No
0,10,1019.8,No,No
0,7,1012.7,No,No
0,8,1006.4,No,No
0,29,1008.9,No,No
0,16,1010.2,No,No
0,19,1009.5,No,Yes
7.8,34,1010,Yes,No
0,30,1009.9,No,No
0.2,43,1008.5,No,No
0,37,1006.6,No,No
0,27,1009.3,No,No
0,16,1013.1,No,No
0,42,1010.6,No,Yes
1.6,23,1013.8,Yes,No
0,20,1017.8,No,No
0,15,1014.3,No,No
0,12,1009.6,No,No
0,12,1007.4,No,No
0,11,1002,No,No
0,18,1010.8,No,No
0,22,1009.8,No,No
0,23,1019.4,No,No
0,19,1019,No,No
0,11,1013.7,No,No
0,11,1007.8,No,No
0,35,1009.8,No,No
0,17,1015.6,No,No
0,22,1012.3,No,No
0,20,1018.3,No,No
0,16,1019.8,No,No
0,10,1015.3,No,No
0,39,1006.3,No,No
0,34,1014.6,No,No
0,19,1016.8,No,No
0,10,1012.1,No,No
0,6,1011.9,No,No
0,16,1010.5,No,Yes
4,42,1014.6,Yes,No
0,26,1015.3,No,No
0,23,1015.9,No,No
0,16,1014,No,No
0,79,1009.9,No,Yes
15,88,1008.3,Yes,Yes
15.6,93,1009.2,Yes,Yes
6,67,1011.7,Yes,No
0,70,1009.3,No,Yes
16.4,49,1001.9,Yes,No
0,60,1007.7,No,No
0,39,1012.1,No,No
0,30,1012.2,No,No
0,33,1015,No,No
0,28,1017.9,No,No
0,20,1015.2,No,No
0,21,1005,No,No
0,18,1007.4,No,No
0,25,1010.1,No,No
0,22,1006.7,No,No
0,24,1007.7,No,No
0,25,1011.1,No,No
0,26,1017.1,No,No
0,22,1015.8,No,No
NA,19,1016.2,NA,No
0,20,1015.2,No,No
0,20,1013.6,No,No
0,26,1014.8,No,No
0,29,1018.2,No,No
0,26,1021.1,No,No
0,20,1019.1,No,No
0,23,1020,No,No
0,15,1020.5,No,No
0,15,1019.7,No,No
0,15,1017.7,No,No
0,17,1022.9,No,No
0,12,1020.2,No,No
0,13,1017.5,No,No
0,28,1019.3,No,No
0,18,1017.9,No,No
0.6,15,1016.3,No,No
0,12,1013.1,No,No
0,17,1016,No,No
0,33,1017,No,No
0,24,1017.2,No,No
0,22,1016.6,No,No
0,17,1014.3,No,No
0,20,1012.9,No,No
0,12,1011.4,No,No
0,25,1010.2,No,No
0,21,1017.9,No,No
0,20,1016.1,No,No
0,16,1011.2,No,No
0,27,1010.5,No,No
0,14,1006.2,No,No
0,25,1013.7,No,No
0,17,1016.7,No,No
0,17,1015.7,No,No
0,23,1017.6,No,No
0,21,1020.3,No,No
0,35,1017.9,No,No
0,46,1015.3,No,No
0,32,1014.5,No,No
0,36,1015.8,No,No
0,29,1017.6,No,No
0,22,1016.2,No,No
0,29,1020.1,No,No
0,20,1022.2,No,No
0,10,1017.8,No,No
0,26,1015.6,No,No
0,14,1013.9,No,No
0,15,1004.6,No,No
0,41,1007.8,No,No
0,14,1007.4,No,No
0,32,1019.9,No,No
0,21,1025.3,No,No
0,26,1018.9,No,No
0,42,1011.3,No,No
0,30,1019.3,No,No
0,30,1020.6,No,No
0,30,1023.9,No,No
0,37,1028.1,No,No
0,36,1026.5,No,No
0,29,1023.2,No,No
0,20,1023.8,No,No
0,16,1024.8,No,No
0,16,1018.5,No,No
0,27,1021.6,No,No
0,24,1024.4,No,No
0,17,1018.9,No,No
0,25,1013.1,No,No
0,81,1008.7,No,Yes
4.6,59,1014.6,Yes,No
0,43,1025.5,No,No
0,35,1026.9,No,No
0,32,1025.1,No,No
0,25,1021.6,No,No
0,27,1019.8,No,No
0,24,1020.8,No,No
0,17,1017.2,No,No
0,26,1018.1,No,No
0,51,1025.9,No,Yes
17.4,98,1021,Yes,Yes
60,54,1017.5,Yes,No
0.8,36,1029,No,No
0,32,1035.9,No,No
0,38,1031.9,No,No
0,36,1025.1,No,No
0,54,1017.7,No,No
0,44,1009.4,No,Yes
9,64,1007.6,Yes,Yes
1.2,56,1022.3,Yes,No
0,50,1026.5,No,No
0,44,1029.4,No,No
0,39,1029.7,No,No
0,42,1027.3,No,No
0,47,1024.6,No,No
0,27,1020,No,No
0,47,1021.5,No,No
0,30,1015.8,No,No
0,36,1008.1,No,No
0,45,1020.1,No,No
0,43,1024.9,No,No
0,53,1025.1,No,No
0,46,1020.8,No,No
0,71,1012.8,No,No
0.8,70,1018.6,No,No
0.6,70,1019.6,No,Yes
1.2,35,1028.7,Yes,No
0,51,1036.1,No,No
0,51,1037.2,No,No
0,47,1035.9,No,No
0,34,1033,No,No
0,35,1027.4,No,Yes
3.4,62,1014.9,Yes,Yes
4,52,1016.3,Yes,No
0,70,1024.8,No,No
0,52,1028.6,No,No
0,52,1032.7,No,No
0,50,1031.1,No,No
0,44,1030.8,No,No
0,43,1027.4,No,No
0,40,1022.2,No,No
0.2,59,1020.1,No,No
0,49,1024.6,No,No
0,53,1024.4,No,No
0,52,1020.1,No,No
0.4,35,1027.4,No,No
0,46,1030.9,No,No
0,43,1026.3,No,No
0,44,1021,No,Yes
1.4,68,1023.4,Yes,No
0,58,1031,No,No
0,57,1027.3,No,No
0,38,1022.8,No,No
0,53,1025.3,No,No
0,48,1035.2,No,No
0,54,1034.5,No,No
0,46,1032,No,No
0,46,1028.6,No,No
0,50,1025.8,No,Yes
7,97,1021.1,Yes,Yes
6,88,1018.1,Yes,Yes
8.4,74,1015.1,Yes,No
1,83,1018.2,No,No
0.4,55,1024.8,No,No
0,50,1028.6,No,No
0,53,1028.5,No,Yes
6,53,1023.9,Yes,No
0,41,1019.4,No,No
0,62,1022,No,No
0,58,1031.4,No,No
0,54,1034.4,No,No
0,56,1035,No,No
0,59,1035.2,No,No
0,55,1033.3,No,No
0,51,1030.2,No,No
0,50,1031.1,No,No
0,45,1027.4,No,No
0,49,1030.2,No,No
0,47,1026.3,No,No
0,52,1022.2,No,No
0,55,1018.1,No,No
0.3,73,1022.6,No,No
0.3,62,1025.8,No,No
0,44,1025,No,No
0,37,1017.8,No,No
0.8,83,1008.7,No,Yes
